book_id,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
1698,Confessions Books 1-13,Augustine of Hippo/Peter R.L. Brown/Frank Sheed,3.92,0872201864,9780872201866,eng,296,84,8,1993-01-01,Hackett Publ. Co Inc
1702,Saint Augustine,Garry Wills,3.55,0143035983,9780143035985,eng,176,259,30,2005-08-30,Penguin Books
1703,Augustine: A Very Short Introduction,Henry Chadwick,3.71,0192854526,9780192854520,eng,144,236,33,2001-06-07,Oxford University Press USA
1707,On Genesis/A Refutation of the Manichees/The Unfinished Literal Meaning of Genesis (Works of St Augustine 1),Augustine of Hippo/Boniface Ramsey/Edmund Hill,3.94,1565482018,9781565482012,eng,540,29,3,2004-05-01,New City Press
1709,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.07,0060934913,9780060934910,eng,302,2488,266,2001-05-01,Ecco Press
1710,Confesiones de un chef,Anthony Bourdain,4.07,8466308954,9788466308953,spa,478,11,0,2003-02-01,Santillana USA Publishing Company
1713,The Metamorphoses of Ovid,Ovid/Allen Mandelbaum,4.05,0156001268,9780156001267,eng,559,710,64,1995-04-15,Harcourt Brace
1715,Metamorphoses,Ovid/David Raeburn/Denis Feeney,4.05,014044789X,9780140447897,eng,723,48223,764,2004-08-03,Penguin
1718,Metamorphoses,Ovid/Bernard Knox/Charles Martin,4.05,0393058107,9780393058109,eng,624,30,8,2003-11-17,W. W. Norton Company
1720,Ovid's Metamorphoses: Books 1-5,Ovid/William Scovil Anderson,4.27,0806128941,9780806128948,eng,584,229,16,1998-01-15,University of Oklahoma Press
1721,Ovid’s Metamorphoses: Books 6-10,Ovid/William Scovil Anderson,4.32,0806114568,9780806114569,eng,560,32,3,1978-01-15,University of Oklahoma Press
1722,Latin Via Ovid: A First Course,Norma Goldman/Jacob E. Nyenhuis,4.36,0814317324,9780814317327,en-US,524,78,8,1982-09-01,Wayne State University Press
1725,The Art of Love and Other Poems,Ovid/J.H. Mozley/G.P. Goold,4.02,0674992555,9780674992559,eng,400,98,5,1929-01-01,Harvard University Press
1728,The Poems of Exile: Tristia and the Black Sea Letters,Ovid/Peter Green,4.12,0520242602,9780520242609,eng,451,432,14,2005-01-18,University of California Press
1729,Metamorphoses: Volume 2 Books IX-XV,Ovid/Frank Justus Miller,4.52,0674990471,9780674990470,eng,499,61,4,1985-01-01,Harvard University Press
1730,Metamorphoses: Volume I Books I-VIII,Ovid/Frank Justus Miller,4.42,0674990463,9780674990463,eng,496,813,14,1977-01-01,Harvard University Press
1731,Practice! Practice!: A Latin Via Ovid Workbook,Norma Goldman/Michael Rossi,4.08,0814326110,9780814326114,eng,152,12,0,1995-07-01,Wayne State University Press
1744,Tibullus: A Commentary,Michael C.J. Putnam,3.71,0806115602,9780806115603,eng,222,7,1,1979-11-15,University of Oklahoma Press
1750,Dionysiac Poetics and Euripides' Bacchae,Charles Segal,4.62,069101597X,9780691015972,eng,440,12,0,1997-11-16,Princeton University Press
1752,Antigone,Sophocles/Reginald Gibbons/Charles Segal,3.64,0195143108,9780195143102,eng,197,36,5,2007-09-01,Oxford University Press
1761,Antigone,Sophocles/Reginald Gibbons/Charles Segal,3.64,0195143736,9780195143737,eng,208,264,14,2003-06-05,Oxford University Press USA
1771,Object-Oriented Programming in C++,Richard Johnsonbaugh/Martin Kalin,4.07,0130158852,9780130158857,eng,640,14,0,1999-08-13,Prentice Hall
1796,The Iliad,Homer/Robert Fitzgerald,3.86,1857150600,9781857150605,eng,594,30,2,1992-03-19,Everyman
1800,Love Sex & Tragedy: How the Ancient World Shapes Our Lives,Simon Goldhill,3.79,0226301192,9780226301198,eng,345,122,16,2005-11-01,University of Chicago Press
1801,Reading Greek Tragedy,Simon Goldhill,4.12,0521315794,9780521315791,eng,302,32,3,1986-08-05,Cambridge University Press
1804,Who Needs Greek? Contests in the Cultural History of Hellenism,Simon Goldhill,3.40,0521011760,9780521011761,eng,334,10,1,2002-04-04,Cambridge University Press
1805,Foucault's Virginity: Ancient Erotic Fiction & the History of Sexuality (Stanford Memorial Lecture),Simon Goldhill,3.73,0521479347,9780521479349,eng,212,10,0,1995-01-26,Cambridge University Press
1814,2012: The Return of Quetzalcoatl,Daniel Pinchbeck,3.42,1585424838,9781585424832,en-US,408,1416,217,2006-05-04,Tarcher
1815,Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism,Daniel Pinchbeck/Lee Fukui,4.06,0767907434,9780767907439,en-US,336,2799,166,2003-08-12,Three Rivers Press (CA)
1823,Them: Adventures with Extremists,Jon Ronson,3.95,0743233212,9780743233217,eng,336,11990,831,2003-01-07,Simon Schuster
1824,The Men Who Stare at Goats,Jon Ronson,3.61,0743270606,9780743270601,eng,259,10679,899,2006-04-10,Simon Schuster
1839,Guns Germs and Steel: The Fates of Human Societies,Jared Diamond,4.03,0393061310,9780393061314,eng,518,4356,404,2005-07-11,W.W. Norton
1843,Caught Inside: A Surfer's Year on the California Coast,Daniel Duane,3.87,0865475091,9780865475090,eng,256,633,60,1997-04-10,North Point Press
1845,Into the Wild,Jon Krakauer,3.98,0385486804,9780385486804,eng,207,800349,18198,1997-01-20,Anchor Books
1846,Wild at Heart: Discovering the Secret of a Man's Soul,John Eldredge,3.92,0785268839,9780785268833,eng,256,55106,1503,2001-04-01,Thomas Nelson
1848,Wild Swans: Three Daughters of China,Jung Chang,4.26,0743246985,9780743246989,eng,562,73572,4280,2003-08-12,Simon Schuster
1849,Wild Fire (John Corey #4),Nelson DeMille,4.01,044657967X,9780446579674,eng,519,20909,944,2006-11-06,Warner Books (NY)
1850,Born to Be Wild,Catherine Coulter,3.78,0515142395,9780515142396,eng,354,2456,115,2006-07-25,Jove
1852,The Call of the Wild,Jack London/Avi,3.86,0439227143,9780439227148,eng,172,274649,7203,2001-01-01,Scholastic
1853,Wild About Books,Judy Sierra/Marc Brown,4.17,037582538X,9780375825385,eng,40,4541,378,2004-08-10,Alfred A. Knopf Books for Young Readers
1856,In Web Design for Libraries,Charles P. Rubenstein,2.67,1591583667,9781591583660,eng,196,9,2,2006-12-01,Libraries Unlimited
1869,Nickel and Dimed: On (Not) Getting by in America,Barbara Ehrenreich,3.63,0805063897,9780805063899,eng,240,168362,5762,2002-05-01,Owl Books (Henry Holt)
1877,The History of Sexuality 1: An Introduction,Michel Foucault/Robert Hurley,4.04,0394417755,9780394417752,eng,168,15,3,1978-10-01,Pantheon Books (NY)
1879,The History of Sexuality Volume 1: The Will to Knowledge,Michel Foucault/Robert Hurley,4.04,0140268685,9780140268683,eng,168,313,27,1998-10-29,Penguin
1883,The History of Sexuality Volume 2: The Use of Pleasure,Michel Foucault/Robert Hurley,4.08,0140137343,9780140137347,eng,304,51,2,1998-07-30,Penguin
1887,The Making of Pride and Prejudice,Sue Birtwistle/Sue Conklin/Susie Conklin,4.45,014025157X,9780140251579,eng,128,4244,99,1995-09-07,Penguin Books Ltd
1888,Pride and Prejudice,Jane Austen,4.26,0192802380,9780192802385,eng,333,2399,253,2004-02-11,Oxford University Press
1889,Pride & Prejudice,Jane Austen/Vivien Jones,4.26,0143036238,9780143036234,eng,392,1821,210,2005-09-01,Penguin Books
1891,Pride and Prejudice,Jane Austen/George Saintsbury/Hugh Thomson,4.26,0486440915,9780486440910,eng,476,1146,166,2005-05-05,Dover Publications
1893,Pride and Prejudice,Jane Austen/Carol Howard,4.26,1593083246,9781593083243,eng,392,1628,171,2004-09-20,Barnes Noble Classics
1894,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,4.00,1400032806,9781400032808,eng,399,7481,1022,2003-07-10,Anchor Books
1896,Iceland: Land of the Sagas,David Roberts/Jon Krakauer,3.71,0375752676,9780375752674,eng,160,330,40,1998-10-06,Villard
1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,Jon Krakauer,4.17,0385494785,9780385494786,eng,368,351406,11701,1999-10-19,Anchor Books
1902,In the Land of White Death: An Epic Story of Survival in the Siberian Arctic,Valerian Albanov/Jon Krakauer/David Roberts/Alison Anderson/Валериан Альбанов,4.01,067978361X,9780679783619,eng,288,1910,136,2001-09-04,Modern Library
1911,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,3.68,0374292795,9780374292799,eng,616,87570,2800,2006-04-18,Farrar Straus and Giroux (NY)
1914,La Tierra es plana: Breve historia del mundo globalizado del siglo XXI,Thomas L. Friedman,3.68,8427032226,9788427032224,spa,495,38,0,2006-01-01,Planeta Publishing
1925,The Avalanche Handbook,David McClung/Peter Schaerer,4.07,0898868092,9780898868098,eng,342,43,1,2006-10-12,Mountaineers Books
1931,Avalanche,Arthur J. Roth,3.65,0590422677,9780590422673,eng,144,273,36,1989-01-01,Scholastic
1934,Little Women,Louisa May Alcott,4.07,0451529308,9780451529305,eng,449,1479727,18458,2004-04-06,Signet Classics
1935,Little Women (Little Women #1),Louisa May Alcott/Scott McKowen,4.07,1402714580,9781402714580,eng,536,1395,131,2004-10-01,Sterling
1936,Little Women,Louisa May Alcott/Paula Danziger,4.07,0439101360,9780439101363,eng,562,462,45,2000-01-01,Scholastic Paperbacks
1937,Little Women,Louisa May Alcott/Jessie Willcox Smith/Frank T. Merrill,4.07,0517221160,9780517221167,eng,389,166,9,2002-09-03,Gramercy Books
1946,Little Women Little Men Jo's Boys,Louisa May Alcott/Elaine Showalter,4.33,1931082731,9781931082730,eng,1064,3124,87,2005-02-17,Library of America
1947,Little Women,Louisa May Alcott,4.07,1904633277,9781904633273,eng,327,83,9,2004-02-01,Collector's Library
1955,A Tale of Two Cities,Charles Dickens/Keith Cox/Cynthia Brantley Johnson,3.84,0743487605,9780743487603,eng,496,131,28,2004-05-01,Simon Schuster
1957,A Tale of Two Cities,Charles Dickens/Gillen D'Arcy Wood,3.84,1593081383,9781593081386,eng,409,1343,183,2004-07-25,Barnes & Noble Classics
1958,A Tale of Two Cities: Charles Dickens,SparkNotes,4.00,158663352X,9781586633523,eng,96,10,1,2002-01-10,Spark Publishing
1959,A Tale of Two Cities,Charles Dickens/Gillen D'Arcy Wood,3.84,1593080557,9781593080556,en-US,429,730,88,2003-12-01,Barnes Noble Classics
1960,A Tale of Two Cities,Charles Dickens/Simon Schama,3.84,1857151437,9781857151435,eng,432,39,9,1993-03-18,Everyman's Library
1972,Den of Thieves,James B. Stewart,4.16,067179227X,9780671792275,en-US,592,9718,216,1992-09-01,Simon Schuster
1976,Den of Thieves (Cat Royal #3),Julia Golding,4.21,1405228180,9781405228183,eng,416,1432,61,2007-01-31,Egmont Books Ltd
1982,Charles Dickens: Four Novels: Great Expectations Hard Times A Christmas Carol and A Tale of Two Cities,Charles Dickens,4.30,0517093391,9780517093399,en-US,848,32,2,1993-10-02,Gramercy
1984,Bleak House,Charles Dickens/Mary Gaitskill/Hablot Knight Browne,4.01,0375760059,9780375760051,eng,887,1235,146,2002-07-09,Modern Library
1985,David Copperfield,Charles Dickens/Gish Jen,3.99,0451530047,9780451530042,eng,928,355,17,2006-02-07,Signet
1987,What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist—the Facts of Daily Life in 19th-Century England,Daniel Pool,3.85,0671882368,9780671882365,en-US,416,4873,501,1994-04-21,Touchstone
1988,Charles Dickens,Jane Smiley,3.82,0670030775,9780670030774,eng,224,552,81,2002-05-13,Viking
1990,Martin Chuzzlewit,Charles Dickens/Patricia Ingham/Hablot Knight Browne,3.83,0140436146,9780140436143,eng,830,13212,394,1999-11-25,Penguin Classics
1991,Why Is Sex Fun? The Evolution of Human Sexuality (Science Masters),Jared Diamond,3.71,0465031269,9780465031269,eng,176,4532,278,1998-09-25,Basic Books
1993,The Third Chimpanzee: The Evolution & Future of the Human Animal,Jared Diamond,4.06,0060183071,9780060183073,eng,407,59,1,1992-01-01,HarperCollins Publishers
1999,J.K.Rowling,Colleen Sexton,3.84,0822533898,9780822533894,eng,112,127,10,2005-09-01,Lerner Publications
2002,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,J.K. Rowling,4.40,043932162X,9780439321624,eng,240,11515,139,2001-11-01,Arthur A. Levine
2004,J.K. Rowling's Harry Potter Novels: A Reader's Guide,Philip Nel,3.58,0826452329,9780826452320,eng,96,78,9,2001-09-26,Bloomsbury Academic
2005,Harry Potter and the Half-Blood Prince (Harry Potter #6),J.K. Rowling,4.57,0747584664,9780747584667,eng,768,1213,78,2006-06-23,Bloomsbury Publishing
2010,The Santaroga Barrier,Frank Herbert,3.66,0765342510,9780765342515,eng,256,1625,85,2002-09-16,Tor Books
2011,The Dosadi Experiment (ConSentiency Universe #2),Frank Herbert,3.81,0765342537,9780765342539,eng,320,6146,150,2002-09-16,Tor Books
2015,The Eyes of Heisenberg,Frank Herbert,3.43,0765342529,9780765342522,eng,192,1485,76,2002-09-16,Tor Books
2019,The Birds (Methuen Drama),Sean O'Brien,2.67,0413772780,9780413772787,en-GB,96,3,1,2002-07-22,Bloomsbury Methuen Drama
2022,The Frogs,Aristophanes/B.B. Rogers,3.80,1420926713,9781420926712,en-US,88,3,1,2005-01-01,Digireads.com
2025,Lysistrata,Aristophanes/Jeffrey Henderson,3.85,0198144962,9780198144960,eng,320,76,6,1990-06-21,OUP Oxford
2026,Myths of the Underworld Journey: Plato Aristophanes and the "Orphic" Gold Tablets,Radcliffe G. Edmonds III,3.75,0521834341,9780521834346,eng,276,3,0,2004-11-18,Cambridge University Press
2028,Assembly of Women (Literary Classics),Aristophanes/Robert Mayhew,3.77,1573921335,9781573921336,en-GB,124,56,4,1997-04-01,Prometheus Books
2034,Comoediae 1: Acharenses/Equites/Nubes/Vespae/Pax/Aves,Aristophanes/F.W. Hall/W.M. Geldart,5.00,0198145047,9780198145042,grc,364,0,0,1922-02-22,Oxford University Press USA
2043,Aristophanes and His Theatre of the Absurd,Paul Anthony Cartledge,3.86,1853991147,9781853991141,eng,127,7,1,1991-06-01,Bristol Classical Press
2045,Later Novels and Other Writings: The Lady in the Lake / The Little Sister / The Long Goodbye / Playback / Double Indemnity (screenplay) / Selected Essays and Letters,Raymond Chandler/Frank MacShane,4.47,1883011086,9781883011086,eng,1076,1107,48,1995-10-01,Library of America
2046,Stories and Early Novels: Pulp Stories / The Big Sleep / Farewell My Lovely / The High Window,Raymond Chandler/Frank MacShane,4.50,1883011078,9781883011079,eng,1199,1324,66,1995-10-01,Library of America
2048,The Lady in the Lake The Little Sister The Long Goodbye Playback (Everyman's Library),Raymond Chandler/Tom Hiney,4.45,0375415025,9780375415029,eng,1016,241,11,2002-10-15,Everyman's Library
2049,The High Window (Philip Marlowe #3),Raymond Chandler,4.08,0394758269,9780394758268,eng,265,13233,570,1992-08-12,Vintage Crime/Black Lizard
2051,The Simple Art of Murder,Raymond Chandler,4.16,0394757653,9780394757650,eng,384,4952,162,1988-09-12,Vintage Crime/Black Lizard
2052,The Big Sleep (Philip Marlowe #1),Raymond Chandler,4.01,0394758285,9780394758282,eng,231,103400,4076,1988-07-12,Vintage Crime
2054,The Long Goodbye (Philip Marlowe #6),Raymond Chandler,4.22,0394757688,9780394757681,eng,379,26389,1619,1988-08-12,Vintage Crime/Black Lizard
2056,An Evening of Long Goodbyes,Paul Murray,3.60,0812970403,9780812970401,eng,448,983,130,2005-09-13,Random House Trade Paperbacks
2057,The Long Goodbye: Memories of My Father,Patti Davis,3.82,0452286875,9780452286870,eng,205,214,31,2005-10-01,Plume Books
2058,Ghost In the Shell 2: Innocence: After the Long Goodbye,Masaki Yamada/Yuji Oniki/Carl Gustav Horn,3.97,1421501562,9781421501567,eng,196,250,12,2005-10-11,VIZ Media LLC
2059,The Long Goodbye (Philip Marlowe #6),Raymond Chandler,4.22,056352474X,9780563524748,eng,2,10,2,2004-09-20,BBC Worldwide
2067,Breaking the Spell: Religion as a Natural Phenomenon,Daniel C. Dennett,3.89,067003472X,9780670034727,eng,448,10135,330,2006-02-24,Viking Books
2068,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Daniel C. Dennett,4.04,068482471X,9780684824710,eng,588,13563,235,1996-06-12,Simon Schuster
2071,Freedom Evolves,Daniel C. Dennett,3.83,0142003840,9780142003848,eng,368,2324,88,2004-01-27,Penguin
2072,Brainstorms: Philosophical Essays on Mind and Psychology,Daniel C. Dennett,3.95,0262540371,9780262540377,eng,424,573,11,1981-07-13,MIT Press
2074,Kinds of Minds: Towards an Understanding of Consciousness,Daniel C. Dennett,3.82,0465073514,9780465073511,eng,192,1555,63,1997-06-12,Basic Books
2077,Leaps of Faith: Science Miracles & the Search for Supernatural Consolation,Nicholas Humphrey/Daniel C. Dennett,3.61,0387987207,9780387987200,en-US,244,21,3,1999-06-04,Copernicus Books
2078,Elbow Room: The Varieties of Free Will Worth Wanting,Daniel C. Dennett,3.92,0262540428,9780262540421,eng,212,515,37,1984-11-21,MIT Press
2081,The Mind’s I: Fantasies and Reflections on Self and Soul,Douglas R. Hofstadter/Daniel C. Dennett,4.14,0553345842,9780553345841,eng,512,4786,92,1985-04-01,Bantam Books
2093,The Illustrated A Brief History of Time,Stephen Hawking,4.17,0553103741,9780553103748,eng,256,817,63,1996-11-01,Bantam Books
2094,A Briefer History of Time,Stephen Hawking/Leonard Mlodinow,4.22,0553804367,9780553804362,eng,176,24035,828,2005-09-27,Bantam
2095,The Universe in a Nutshell,Stephen Hawking,4.15,055380202X,9780553802023,eng,216,29607,645,2001-11-06,Bantam
2096,God Created the Integers: The Mathematical Breakthroughs That Changed History,Stephen Hawking,4.07,0762419229,9780762419227,eng,1160,1682,51,2005-10-04,Running Press Book Publishers
2099,Stephen Hawking's Universe: The Cosmos Explained,David Filkin/Stephen Hawking,4.29,0465081983,9780465081981,eng,304,1469,22,1998-10-09,Basic Books
2100,The Future of Spacetime,Stephen Hawking/Kip S. Thorne/Igor Novikov/Timothy Ferris/Alan Lightman/Richard Price,3.94,039332446X,9780393324464,eng,224,257,10,2003-06-17,W. W. Norton Company
2102,Stephen Hawking's Universe,John Boslough,4.02,0380707632,9780380707638,eng,160,674,30,1989-06-01,Avon
2103,The Nature of Space and Time,Stephen Hawking/Roger Penrose,4.09,0691050848,9780691050843,eng,152,989,40,2000-10-08,Princeton University Press
2104,The Physics of Star Trek,Lawrence M. Krauss/Stephen Hawking,3.83,0060977108,9780060977108,eng,188,4774,178,1996-08-16,ReganBooks
2107,Falconry & Hawking,Phillip Glasier,4.31,0713484071,9780713484076,eng,352,51,5,2006-02-01,Batsford
2109,The World Treasury of Physics Astronomy & Mathematics from Albert Einstein to Stephen W. Hawking & from Annie Dillard to John Updike,Timothy Ferris,4.13,0316281336,9780316281331,eng,859,371,12,1993-06-30,Back Bay Books
2112,The Art of Nonfiction: A Guide for Writers and Readers,Ayn Rand/Robert Mayhew/Peter Schwartz,3.96,0452282314,9780452282315,en-US,192,429,39,2001-02-01,New American Library
2113,The Journals of Ayn Rand,Ayn Rand/Leonard Peikoff/David Harriman,3.94,0452278872,9780452278875,eng,752,317,14,1999-08-01,NAL
2122,The Fountainhead,Ayn Rand/Leonard Peikoff,3.87,0451191153,9780451191151,eng,704,271754,10063,1996-09-01,Signet Book
2123,The 36-Hour Day: A Family Guide to Caring for Persons with Alzheimer Disease Related Dementing Illnesses and Memory Loss in Later Life,Nancy L. Mace/Peter V. Rabins,4.24,0446618764,9780446618762,eng,624,69,6,2006-11-01,Grand Central Life & Style
2126,The 3-Hour Diet: On the Go,Jorge Cruise,3.10,0060793198,9780060793197,en-US,192,31,2,2005-10-18,William Morrow Paperbacks
2127,The Last Hours of Ancient Sunlight: The Fate of the World and What We Can Do Before It's Too Late,Thom Hartmann/Joseph Chilton Pearce/Neale Donald Walsch,4.23,1400051576,9781400051571,en-US,400,1392,136,2004-04-27,Broadway Books
