book_id,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,author
1592,"The Knights / Peace / The Birds / The Assembly Women / Wealth","Aristophanes/Alan H. Sommerstein/David B. Barrett/David Brett",3.69,0140443320,9780140443325,eng,335,42,1,1978-07-27,"Penguin Classics",Aristophanes
1595,"Genres in Dialogue: Plato and the Construct of Philosophy","Andrea Wilson Nightingale",4.33,0521774330,9780521774338,eng,238,5,2,2000-04-13,"Cambridge University Press","Andrea Wilson Nightingale"
1618,"The Curious Incident of the Dog in the Night-Time","Mark Haddon",3.88,1400032717,9781400032716,eng,226,1054308,35537,2004-05-18,Vintage,"Mark Haddon"
1620,"The Night Gardener","George Pelecanos",3.64,0316156507,9780316156509,eng,372,4067,357,2006-08-08,"Little Brown and Company","George Pelecanos"
1625,"Twelfth Night","William Shakespeare",3.98,0743482778,9780743482776,eng,272,138101,2513,2004-07-01,"Simon Schuster","William Shakespeare"
1627,"Brokeback Mountain","Annie Proulx",3.94,0743271327,9780743271325,eng,55,24985,1751,2005-12-02,Scribner,"Annie Proulx"
1633,"Getting Things Done: The Art of Stress-Free Productivity","David Allen",3.99,0142000280,9780142000281,eng,267,105507,3838,2002-12-31,"Penguin Books","David Allen"
1634,"Getting Things Done When You Are Not in Charge","Geoffrey M. Bellman",3.46,1576751724,9781576751725,eng,176,75,12,2001-08-27,"Berrett-Koehler Publishers","Geoffrey M. Bellman"
1642,"Formas breves","Ricardo Piglia",4.17,843392463X,9788433924636,spa,144,240,30,2001-06-01,Anagrama,"Ricardo Piglia"
1643,"El último lector","Ricardo Piglia",4.14,8433968777,9788433968777,spa,209,331,24,2009-07-15,Anagrama,"Ricardo Piglia"
1645,"Money to Burn","Ricardo Piglia/Amanda Hopkinson",3.76,1862076650,9781862076655,eng,209,69,12,2004-08-01,"Granta UK","Ricardo Piglia"
1646,"Respiración artificial","Ricardo Piglia",3.96,8433924710,9788433924711,spa,218,1279,77,2008-03-01,Anagrama,"Ricardo Piglia"
1654,"Plata quemada","Ricardo Piglia",3.76,8433924621,9788433924629,spa,227,1098,65,2005-07-01,Anagrama,"Ricardo Piglia"
1658,"American Government: Continuity and Change Alternate Edition","Karen O'Connor/Larry J. Sabato",2.83,0321317106,9780321317100,eng,664,0,0,2005-03-11,"Longman Publishing Group","Karen O'Connor"
1664,"Essentials of American and Texas Government: Continuity and Change","Karen O'Connor/Larry J. Sabato",3.5,0321365208,9780321365200,eng,854,0,0,2005-07-29,"Longman Publishing Group","Karen O'Connor"
1667,"El túnel","Ernesto Sabato",4.05,8432216429,9788432216428,spa,159,453,60,2003-07-01,"Seix Barral","Ernesto Sabato"
1681,"The Confessions (Works of Saint Augustine 1)","Augustine of Hippo/John E. Rotelle/Maria Boulding",3.92,1565480848,9781565480841,eng,416,142,24,2002-12-01,"New City Press","Augustine of Hippo"
1684,"The City of God","Augustine of Hippo/Thomas Merton/Marcus Dods",3.92,0679783199,9780679783190,eng,905,104,16,2000-09-12,"Random House","Augustine of Hippo"
1685,"The Enchiridion on Faith Hope and Love (Augustine Series 1)","Augustine of Hippo/Bruce Harbert/John E. Rotelle",4.04,1565481240,9781565481244,eng,144,271,21,1999-10-01,"New City Press","Augustine of Hippo"
1686,"Augustine of Hippo: A Biography","Peter R.L. Brown",4.27,0520227573,9780520227576,eng,576,1643,97,2000-11-24,"University of California Press","Peter R.L. Brown"
1693,"On Christian Doctrine","Augustine of Hippo/D.W. Robertson Jr.",4.03,0024021504,9780024021502,eng,191,2335,67,1958-01-11,"Library of Liberal Arts/Bobb-Merrill (Indianapolis IN)","Augustine of Hippo"
1698,"Confessions Books 1-13","Augustine of Hippo/Peter R.L. Brown/Frank Sheed",3.92,0872201864,9780872201866,eng,296,84,8,1993-01-01,"Hackett Publ. Co Inc","Augustine of Hippo"
1702,"Saint Augustine","Garry Wills",3.55,0143035983,9780143035985,eng,176,259,30,2005-08-30,"Penguin Books","Garry Wills"
1703,"Augustine: A Very Short Introduction","Henry Chadwick",3.71,0192854526,9780192854520,eng,144,236,33,2001-06-07,"Oxford University Press USA","Henry Chadwick"
1707,"On Genesis/A Refutation of the Manichees/The Unfinished Literal Meaning of Genesis (Works of St Augustine 1)","Augustine of Hippo/Boniface Ramsey/Edmund Hill",3.94,1565482018,9781565482012,eng,540,29,3,2004-05-01,"New City Press","Augustine of Hippo"
1709,"Kitchen Confidential: Adventures in the Culinary Underbelly","Anthony Bourdain",4.07,0060934913,9780060934910,eng,302,2488,266,2001-05-01,"Ecco Press","Anthony Bourdain"
1710,"Confesiones de un chef","Anthony Bourdain",4.07,8466308954,9788466308953,spa,478,11,0,2003-02-01,"Santillana USA Publishing Company","Anthony Bourdain"
1713,"The Metamorphoses of Ovid","Ovid/Allen Mandelbaum",4.05,0156001268,9780156001267,eng,559,710,64,1995-04-15,"Harcourt Brace",Ovid
1715,Metamorphoses,"Ovid/David Raeburn/Denis Feeney",4.05,014044789X,9780140447897,eng,723,48223,764,2004-08-03,Penguin,Ovid
1718,Metamorphoses,"Ovid/Bernard Knox/Charles Martin",4.05,0393058107,9780393058109,eng,624,30,8,2003-11-17,"W. W. Norton Company",Ovid
1720,"Ovid's Metamorphoses: Books 1-5","Ovid/William Scovil Anderson",4.27,0806128941,9780806128948,eng,584,229,16,1998-01-15,"University of Oklahoma Press",Ovid
1721,"Ovid’s Metamorphoses: Books 6-10","Ovid/William Scovil Anderson",4.32,0806114568,9780806114569,eng,560,32,3,1978-01-15,"University of Oklahoma Press",Ovid
1722,"Latin Via Ovid: A First Course","Norma Goldman/Jacob E. Nyenhuis",4.36,0814317324,9780814317327,eng,524,78,8,1982-09-01,"Wayne State University Press","Norma Goldman"
1725,"The Art of Love and Other Poems","Ovid/J.H. Mozley/G.P. Goold",4.02,0674992555,9780674992559,eng,400,98,5,1929-01-01,"Harvard University Press",Ovid
1728,"The Poems of Exile: Tristia and the Black Sea Letters","Ovid/Peter Green",4.12,0520242602,9780520242609,eng,451,432,14,2005-01-18,"University of California Press",Ovid
1729,"Metamorphoses: Volume 2 Books IX-XV","Ovid/Frank Justus Miller",4.52,0674990471,9780674990470,eng,499,61,4,1985-01-01,"Harvard University Press",Ovid
1730,"Metamorphoses: Volume I Books I-VIII","Ovid/Frank Justus Miller",4.42,0674990463,9780674990463,eng,496,813,14,1977-01-01,"Harvard University Press",Ovid
1731,"Practice! Practice!: A Latin Via Ovid Workbook","Norma Goldman/Michael Rossi",4.08,0814326110,9780814326114,eng,152,12,0,1995-07-01,"Wayne State University Press","Norma Goldman"
1744,"Tibullus: A Commentary","Michael C.J. Putnam",3.71,0806115602,9780806115603,eng,222,7,1,1979-11-15,"University of Oklahoma Press","Michael C.J. Putnam"
1750,"Dionysiac Poetics and Euripides' Bacchae","Charles Segal",4.62,069101597X,9780691015972,eng,440,12,0,1997-11-16,"Princeton University Press","Charles Segal"
1752,Antigone,"Sophocles/Reginald Gibbons/Charles Segal",3.64,0195143108,9780195143102,eng,197,36,5,2007-09-01,"Oxford University Press",Sophocles
1761,Antigone,"Sophocles/Reginald Gibbons/Charles Segal",3.64,0195143736,9780195143737,eng,208,264,14,2003-06-05,"Oxford University Press USA",Sophocles
1771,"Object-Oriented Programming in C++","Richard Johnsonbaugh/Martin Kalin",4.07,0130158852,9780130158857,eng,640,14,0,1999-08-13,"Prentice Hall","Richard Johnsonbaugh"
1796,"The Iliad","Homer/Robert Fitzgerald",3.86,1857150600,9781857150605,eng,594,30,2,1992-03-19,Everyman,Homer
1800,"Love Sex & Tragedy: How the Ancient World Shapes Our Lives","Simon Goldhill",3.79,0226301192,9780226301198,eng,345,122,16,2005-11-01,"University of Chicago Press","Simon Goldhill"
1801,"Reading Greek Tragedy","Simon Goldhill",4.12,0521315794,9780521315791,eng,302,32,3,1986-08-05,"Cambridge University Press","Simon Goldhill"
1804,"Who Needs Greek? Contests in the Cultural History of Hellenism","Simon Goldhill",3.4,0521011760,9780521011761,eng,334,10,1,2002-04-04,"Cambridge University Press","Simon Goldhill"
1805,"Foucault's Virginity: Ancient Erotic Fiction & the History of Sexuality (Stanford Memorial Lecture)","Simon Goldhill",3.73,0521479347,9780521479349,eng,212,10,0,1995-01-26,"Cambridge University Press","Simon Goldhill"
1814,"2012: The Return of Quetzalcoatl","Daniel Pinchbeck",3.42,1585424838,9781585424832,eng,408,1416,217,2006-05-04,Tarcher,"Daniel Pinchbeck"
1815,"Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism","Daniel Pinchbeck/Lee Fukui",4.06,0767907434,9780767907439,eng,336,2799,166,2003-08-12,"Three Rivers Press (CA)","Daniel Pinchbeck"
1823,"Them: Adventures with Extremists","Jon Ronson",3.95,0743233212,9780743233217,eng,336,11990,831,2003-01-07,"Simon Schuster","Jon Ronson"
1824,"The Men Who Stare at Goats","Jon Ronson",3.61,0743270606,9780743270601,eng,259,10679,899,2006-04-10,"Simon Schuster","Jon Ronson"
1839,"Guns Germs and Steel: The Fates of Human Societies","Jared Diamond",4.03,0393061310,9780393061314,eng,518,4356,404,2005-07-11,"W.W. Norton","Jared Diamond"
1843,"Caught Inside: A Surfer's Year on the California Coast","Daniel Duane",3.87,0865475091,9780865475090,eng,256,633,60,1997-04-10,"North Point Press","Daniel Duane"
1845,"Into the Wild","Jon Krakauer",3.98,0385486804,9780385486804,eng,207,800349,18198,1997-01-20,"Anchor Books","Jon Krakauer"
1846,"Wild at Heart: Discovering the Secret of a Man's Soul","John Eldredge",3.92,0785268839,9780785268833,eng,256,55106,1503,2001-04-01,"Thomas Nelson","John Eldredge"
1848,"Wild Swans: Three Daughters of China","Jung Chang",4.26,0743246985,9780743246989,eng,562,73572,4280,2003-08-12,"Simon Schuster","Jung Chang"
1849,"Wild Fire (John Corey #4)","Nelson DeMille",4.01,044657967X,9780446579674,eng,519,20909,944,2006-11-06,"Warner Books (NY)","Nelson DeMille"
1850,"Born to Be Wild","Catherine Coulter",3.78,0515142395,9780515142396,eng,354,2456,115,2006-07-25,Jove,"Catherine Coulter"
1852,"The Call of the Wild","Jack London/Avi",3.86,0439227143,9780439227148,eng,172,274649,7203,2001-01-01,Scholastic,"Jack London"
1853,"Wild About Books","Judy Sierra/Marc Brown",4.17,037582538X,9780375825385,eng,40,4541,378,2004-08-10,"Alfred A. Knopf Books for Young Readers","Judy Sierra"
1856,"In Web Design for Libraries","Charles P. Rubenstein",2.67,1591583667,9781591583660,eng,196,9,2,2006-12-01,"Libraries Unlimited","Charles P. Rubenstein"
1869,"Nickel and Dimed: On (Not) Getting by in America","Barbara Ehrenreich",3.63,0805063897,9780805063899,eng,240,168362,5762,2002-05-01,"Owl Books (Henry Holt)","Barbara Ehrenreich"
1877,"The History of Sexuality 1: An Introduction","Michel Foucault/Robert Hurley",4.04,0394417755,9780394417752,eng,168,15,3,1978-10-01,"Pantheon Books (NY)","Michel Foucault"
1879,"The History of Sexuality Volume 1: The Will to Knowledge","Michel Foucault/Robert Hurley",4.04,0140268685,9780140268683,eng,168,313,27,1998-10-29,Penguin,"Michel Foucault"
1883,"The History of Sexuality Volume 2: The Use of Pleasure","Michel Foucault/Robert Hurley",4.08,0140137343,9780140137347,eng,304,51,2,1998-07-30,Penguin,"Michel Foucault"
1887,"The Making of Pride and Prejudice","Sue Birtwistle/Sue Conklin/Susie Conklin",4.45,014025157X,9780140251579,eng,128,4244,99,1995-09-07,"Penguin Books Ltd","Sue Birtwistle"
1888,"Pride and Prejudice","Jane Austen",4.26,0192802380,9780192802385,eng,333,2399,253,2004-02-11,"Oxford University Press","Jane Austen"
1889,"Pride & Prejudice","Jane Austen/Vivien Jones",4.26,0143036238,9780143036234,eng,392,1821,210,2005-09-01,"Penguin Books","Jane Austen"
1891,"Pride and Prejudice","Jane Austen/George Saintsbury/Hugh Thomson",4.26,0486440915,9780486440910,eng,476,1146,166,2005-05-05,"Dover Publications","Jane Austen"
1893,"Pride and Prejudice","Jane Austen/Carol Howard",4.26,1593083246,9781593083243,eng,392,1628,171,2004-09-20,"Barnes Noble Classics","Jane Austen"
1894,"Under the Banner of Heaven: A Story of Violent Faith","Jon Krakauer",4.0,1400032806,9781400032808,eng,399,7481,1022,2003-07-10,"Anchor Books","Jon Krakauer"
1896,"Iceland: Land of the Sagas","David Roberts/Jon Krakauer",3.71,0375752676,9780375752674,eng,160,330,40,1998-10-06,Villard,"David Roberts"
1898,"Into Thin Air: A Personal Account of the Mount Everest Disaster","Jon Krakauer",4.17,0385494785,9780385494786,eng,368,351406,11701,1999-10-19,"Anchor Books","Jon Krakauer"
1902,"In the Land of White Death: An Epic Story of Survival in the Siberian Arctic","Valerian Albanov/Jon Krakauer/David Roberts/Alison Anderson/Валериан Альбанов",4.01,067978361X,9780679783619,eng,288,1910,136,2001-09-04,"Modern Library","Valerian Albanov"
1911,"The World Is Flat: A Brief History of the Twenty-first Century","Thomas L. Friedman",3.68,0374292795,9780374292799,eng,616,87570,2800,2006-04-18,"Farrar Straus and Giroux (NY)","Thomas L. Friedman"
1914,"La Tierra es plana: Breve historia del mundo globalizado del siglo XXI","Thomas L. Friedman",3.68,8427032226,9788427032224,spa,495,38,0,2006-01-01,"Planeta Publishing","Thomas L. Friedman"
1925,"The Avalanche Handbook","David McClung/Peter Schaerer",4.07,0898868092,9780898868098,eng,342,43,1,2006-10-12,"Mountaineers Books","David McClung"
1931,Avalanche,"Arthur J. Roth",3.65,0590422677,9780590422673,eng,144,273,36,1989-01-01,Scholastic,"Arthur J. Roth"
1934,"Little Women","Louisa May Alcott",4.07,0451529308,9780451529305,eng,449,1479727,18458,2004-04-06,"Signet Classics","Louisa May Alcott"
1935,"Little Women (Little Women #1)","Louisa May Alcott/Scott McKowen",4.07,1402714580,9781402714580,eng,536,1395,131,2004-10-01,Sterling,"Louisa May Alcott"
1936,"Little Women","Louisa May Alcott/Paula Danziger",4.07,0439101360,9780439101363,eng,562,462,45,2000-01-01,"Scholastic Paperbacks","Louisa May Alcott"
1937,"Little Women","Louisa May Alcott/Jessie Willcox Smith/Frank T. Merrill",4.07,0517221160,9780517221167,eng,389,166,9,2002-09-03,"Gramercy Books","Louisa May Alcott"
1946,"Little Women Little Men Jo's Boys","Louisa May Alcott/Elaine Showalter",4.33,1931082731,9781931082730,eng,1064,3124,87,2005-02-17,"Library of America","Louisa May Alcott"
1947,"Little Women","Louisa May Alcott",4.07,1904633277,9781904633273,eng,327,83,9,2004-02-01,"Collector's Library","Louisa May Alcott"
1955,"A Tale of Two Cities","Charles Dickens/Keith Cox/Cynthia Brantley Johnson",3.84,0743487605,9780743487603,eng,496,131,28,2004-05-01,"Simon Schuster","Charles Dickens"
1957,"A Tale of Two Cities","Charles Dickens/Gillen D'Arcy Wood",3.84,1593081383,9781593081386,eng,409,1343,183,2004-07-25,"Barnes & Noble Classics","Charles Dickens"
1958,"A Tale of Two Cities: Charles Dickens",SparkNotes,4.0,158663352X,9781586633523,eng,96,10,1,2002-01-10,"Spark Publishing",SparkNotes
1959,"A Tale of Two Cities","Charles Dickens/Gillen D'Arcy Wood",3.84,1593080557,9781593080556,eng,429,730,88,2003-12-01,"Barnes Noble Classics","Charles Dickens"
1960,"A Tale of Two Cities","Charles Dickens/Simon Schama",3.84,1857151437,9781857151435,eng,432,39,9,1993-03-18,"Everyman's Library","Charles Dickens"
1972,"Den of Thieves","James B. Stewart",4.16,067179227X,9780671792275,eng,592,9718,216,1992-09-01,"Simon Schuster","James B. Stewart"
1976,"Den of Thieves (Cat Royal #3)","Julia Golding",4.21,1405228180,9781405228183,eng,416,1432,61,2007-01-31,"Egmont Books Ltd","Julia Golding"
1982,"Charles Dickens: Four Novels: Great Expectations Hard Times A Christmas Carol and A Tale of Two Cities","Charles Dickens",4.3,0517093391,9780517093399,eng,848,32,2,1993-10-02,Gramercy,"Charles Dickens"
1984,"Bleak House","Charles Dickens/Mary Gaitskill/Hablot Knight Browne",4.01,0375760059,9780375760051,eng,887,1235,146,2002-07-09,"Modern Library","Charles Dickens"
1985,"David Copperfield","Charles Dickens/Gish Jen",3.99,0451530047,9780451530042,eng,928,355,17,2006-02-07,Signet,"Charles Dickens"
1987,"What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist—the Facts of Daily Life in 19th-Century England","Daniel Pool",3.85,0671882368,9780671882365,eng,416,4873,501,1994-04-21,Touchstone,"Daniel Pool"
1988,"Charles Dickens","Jane Smiley",3.82,0670030775,9780670030774,eng,224,552,81,2002-05-13,Viking,"Jane Smiley"
1990,"Martin Chuzzlewit","Charles Dickens/Patricia Ingham/Hablot Knight Browne",3.83,0140436146,9780140436143,eng,830,13212,394,1999-11-25,"Penguin Classics","Charles Dickens"
1991,"Why Is Sex Fun? The Evolution of Human Sexuality (Science Masters)","Jared Diamond",3.71,0465031269,9780465031269,eng,176,4532,278,1998-09-25,"Basic Books","Jared Diamond"
1993,"The Third Chimpanzee: The Evolution & Future of the Human Animal","Jared Diamond",4.06,0060183071,9780060183073,eng,407,59,1,1992-01-01,"HarperCollins Publishers","Jared Diamond"
1999,J.K.Rowling,"Colleen Sexton",3.84,0822533898,9780822533894,eng,112,127,10,2005-09-01,"Lerner Publications","Colleen Sexton"
2002,"Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry","J.K. Rowling",4.4,043932162X,9780439321624,eng,240,11515,139,2001-11-01,"Arthur A. Levine","J.K. Rowling"
2004,"J.K. Rowling's Harry Potter Novels: A Reader's Guide","Philip Nel",3.58,0826452329,9780826452320,eng,96,78,9,2001-09-26,"Bloomsbury Academic","Philip Nel"
2005,"Harry Potter and the Half-Blood Prince (Harry Potter #6)","J.K. Rowling",4.57,0747584664,9780747584667,eng,768,1213,78,2006-06-23,"Bloomsbury Publishing","J.K. Rowling"
2010,"The Santaroga Barrier","Frank Herbert",3.66,0765342510,9780765342515,eng,256,1625,85,2002-09-16,"Tor Books","Frank Herbert"
2011,"The Dosadi Experiment (ConSentiency Universe #2)","Frank Herbert",3.81,0765342537,9780765342539,eng,320,6146,150,2002-09-16,"Tor Books","Frank Herbert"
2015,"The Eyes of Heisenberg","Frank Herbert",3.43,0765342529,9780765342522,eng,192,1485,76,2002-09-16,"Tor Books","Frank Herbert"
2019,"The Birds (Methuen Drama)","Sean O'Brien",2.67,0413772780,9780413772787,eng,96,3,1,2002-07-22,"Bloomsbury Methuen Drama","Sean O'Brien"
2022,"The Frogs","Aristophanes/B.B. Rogers",3.8,1420926713,9781420926712,eng,88,3,1,2005-01-01,Digireads.com,Aristophanes
2025,Lysistrata,"Aristophanes/Jeffrey Henderson",3.85,0198144962,9780198144960,eng,320,76,6,1990-06-21,"OUP Oxford",Aristophanes
2026,"Myths of the Underworld Journey: Plato Aristophanes and the ""Orphic"" Gold Tablets","Radcliffe G. Edmonds III",3.75,0521834341,9780521834346,eng,276,3,0,2004-11-18,"Cambridge University Press","Radcliffe G. Edmonds III"
2028,"Assembly of Women (Literary Classics)","Aristophanes/Robert Mayhew",3.77,1573921335,9781573921336,eng,124,56,4,1997-04-01,"Prometheus Books",Aristophanes
2034,"Comoediae 1: Acharenses/Equites/Nubes/Vespae/Pax/Aves","Aristophanes/F.W. Hall/W.M. Geldart",5.0,0198145047,9780198145042,grc,364,0,0,1922-02-22,"Oxford University Press USA",Aristophanes
2043,"Aristophanes and His Theatre of the Absurd","Paul Anthony Cartledge",3.86,1853991147,9781853991141,eng,127,7,1,1991-06-01,"Bristol Classical Press","Paul Anthony Cartledge"
